Date,EWU,^FTAS,^FTMC,^FTSE
2011-06-07,0.008854573400670196,0.00042120423758240655,0.0009918740403811466,0.00025583298370057683
2011-06-08,-0.010971143556027574,-0.009631109840133267,-0.011483197014298896,-0.009514602811811157
2011-06-09,0.011647501337605615,0.007421278945699106,0.0034284862487887757,0.008159875904321545
2011-06-10,-0.027960571427166236,-0.014530369673739107,-0.010544310881315022,-0.015453443815762635
2011-06-13,0.005640123406098541,0.001028955990149516,-0.0005515017817749879,0.0013354947402508532
2011-06-14,0.011216884898272328,0.005388431339071298,0.006952790069612469,0.005126889695375336
2011-06-15,-0.028286050860392264,-0.009937394863285154,-0.008262093578550567,-0.010425462077491066
2011-06-16,-0.009703147339275353,-0.008118392877025205,-0.011178740469022896,-0.0076272580754188635
2011-06-17,0.008069234238569756,0.0027204632577157994,0.0025704668247157336,0.002825173406338477
2011-06-20,0.001715146760992381,-0.0047930741084947215,-0.010633007089536739,-0.0037620956390124194
2011-06-21,0.018264985407468348,0.01362384319638954,0.010149299512886678,0.014385060552313478
2011-06-22,-0.014084681372703023,-0.000514668873525248,-0.0016044920750710734,-0.0003982139049532041
2011-06-23,-0.010988726448210362,-0.016719819999419294,-0.015683814040387323,-0.017079524970769144
2011-06-24,-0.007602776921609156,0.00446641740600362,0.006513144931585613,0.004106212704382273
2011-06-27,0.007661021962582337,0.0037839545872895286,0.0018042387030083873,0.004317462929207538
2011-06-28,0.01052611327368047,0.007211005139475368,0.004961493379404658,0.007794086150417323
2011-06-29,0.015625095070318284,0.015370011700815756,0.016611507288963878,0.01545025909328479
2011-06-30,0.014814896411194711,0.0146360384529578,0.011424486614020957,0.015317656303364124
2011-07-01,0.010106392247154261,0.007624230684479372,0.008907307247151053,0.00741705903869283
2011-07-04,0.0,0.004682153142602452,0.00514937343801547,0.004624561123198534
2011-07-05,0.0,0.0014194693534954617,0.0035613550013697814,0.0010801828001660851
2011-07-06,-0.0027789026614873924,-0.0030514954536302596,-0.0011280151227517354,-0.003502672253693606
2011-07-07,0.00501634177217114,0.007760866828261603,0.002975643050340926,0.008612536632888856
2011-07-08,-0.004991303686988413,-0.010040951471121162,-0.007684215840235931,-0.010570475170568971
2011-07-11,-0.025641306797300034,-0.010936963548068057,-0.016083764562240477,-0.010249374243453846
2011-07-12,-0.01029777166027468,-0.009901977098871528,-0.008594171154459818,-0.010153172996265614
2011-07-13,0.014451238465431615,0.006164796401630479,0.005535761191416189,0.00637244885734356
2011-07-14,-0.005128300268923414,-0.009455424884670882,-0.006467895895892917,-0.010056871076436824
2011-07-15,0.002290896340995552,-0.0006398611292255385,-0.0016827125375902252,-0.0005643585920129812
2011-07-18,-0.012000030621469482,-0.01585942869117085,-0.0186433755270613,-0.015555279632229468
2011-07-19,0.01098911876961739,0.0063793052327636435,0.005603895542255266,0.006466450524175826
2011-07-20,0.010869670667663645,0.010516080760910151,0.009411304449355562,0.011018964540155496
2011-07-21,0.01980747050376941,0.0066632956376679875,0.00044440416292790275,0.007875243293994139
2011-07-22,0.0033297898890627398,0.006518139755377295,0.00970381127727915,0.005949270027836739
2011-07-25,-0.006084277010000139,-0.0018003271640467666,-0.0028848345590589686,-0.0016344052759056371
2011-07-26,0.01001659854647352,0.0007589995176267017,0.00022909803564807873,0.0007426443842586394
2011-07-27,-0.023140463282036783,-0.01204156169161763,-0.01175687140827153,-0.012327789812044188
2011-07-28,0.002256201109784195,0.0019520901285563497,-0.0029784808884092406,0.0028344256700902903
2011-07-29,-0.001688270020901328,-0.009142262916324362,-0.005466786230195919,-0.009875365741200293
2011-08-01,-0.006200792021246793,-0.007141429099078667,-0.009444136829158012,-0.007016145893246839
2011-08-02,-0.024957446055372423,-0.01138325067895396,-0.0222319663222057,-0.009697977443036132
2011-08-03,0.002908722349257209,-0.022621276707671667,-0.017339077880438758,-0.023415624061001727
2011-08-04,-0.07018545109803642,-0.03462256859732382,-0.03856438752334912,-0.034273417914540194
2011-08-05,0.009981046717155051,-0.02687950368152292,-0.024360018306967657,-0.02709018839085564
2011-08-08,-0.07782581116037346,-0.035058142725380326,-0.04374044918221609,-0.03392414713169434
2011-08-09,0.07099795821380517,0.019011475277975753,0.023169742445751318,0.018918899653531218
2011-08-10,-0.06128818301929573,-0.028330180518023163,-0.019771071800208095,-0.030532964822742925
2011-08-11,0.05729484889787084,0.029946704945158942,0.02514409011348695,0.031075172412851515
2011-08-12,0.020163998785257542,0.029865984927045508,0.028837086741250406,0.03044863276894283
2011-08-15,0.02100059243344332,0.006346325793251006,0.009557059369228238,0.0057518980556861
2011-08-16,-0.010284319416206555,-0.0003739331712956373,-0.011308571334786577,0.0013082644698239054
2011-08-17,0.006112480462172387,-0.0047584550607430165,-0.004158364677299797,-0.004852919129103017
2011-08-18,-0.04556503624457564,-0.04483790308065316,-0.04910604047779554,-0.04490207404133506
2011-08-19,-0.019732701152297638,-0.010090738126778853,-0.010253400938610047,-0.010093945377936064
2011-08-22,0.01363662041034397,0.01042296437587198,0.00980625253794587,0.010811776327502631
2011-08-23,0.0307493303129609,0.006615949222342765,0.006829139710731402,0.00669246147692415
2011-08-24,0.0006217264898802366,0.014264762520933782,0.012043821842615765,0.014914025316108637
2011-08-25,-0.03229841940072853,-0.012530313377685953,-0.0020115538893964446,-0.014368275627778426
2011-08-26,0.012195133897652477,-0.0006415785984622557,-0.0024248887683135933,-0.00023390604152284666
2011-08-29,0.025998683355065833,0.0,0.0,0.0
2011-08-30,-0.004326200801872626,0.02641602028411283,0.02461719854293687,0.027057115267558052
2011-08-31,0.016759564243329583,0.024368251760379378,0.027598815792145626,0.023876819713412933
2011-09-01,-0.00610481118174222,0.004320676453237304,0.004835635164079033,0.004486086812957701
2011-09-02,-0.017198923015257273,-0.022388533226693985,-0.018512197290594834,-0.02338202719207516
2011-09-05,0.0,-0.034331732892934785,-0.02860036515027453,-0.03578985305059523
2011-09-06,-0.02375033704206797,0.008665887019724261,-0.0012791835227914383,0.010621978206002414
2011-09-07,0.02816922357210272,0.030012091034257393,0.024833148435615904,0.03137610516151401
2011-09-08,-0.012453217412900286,0.004041914630826593,0.0042436326350687725,0.004098786200734672
2011-09-09,-0.02648156898067644,-0.022835748446080162,-0.020617189106095446,-0.023537508300845444
2011-09-12,0.0006473509190043636,-0.016412129698978317,-0.01651009510887602,-0.016319269463035746
2011-09-13,0.0006472614103010255,0.007858398424872126,0.002734410266788556,0.008714072477438162
2011-09-14,0.016817582012572663,0.009888085115405065,0.009669345529171425,0.010184990685069728
2011-09-15,0.018447969661838037,0.020999683016172277,0.021389132301949054,0.021140233403481812
2011-09-16,0.0006246213292773195,0.006213696076925901,0.01008326051435704,0.005789208870023321
2011-09-19,-0.027465759101716447,-0.019937852081639562,-0.019102068581502762,-0.02026671013089021
2011-09-20,0.010269660913214018,0.017924288706557157,0.007781758664092253,0.019792397848391152
2011-09-21,-0.03684883723936894,-0.012560136238035757,-0.0041324341801245446,-0.014038870598054198
2011-09-22,-0.037598868147912134,-0.044898703054364275,-0.03679136911284819,-0.04666814334107405
2011-09-23,0.00822450050339607,0.0030277892719816624,-0.007362216571648594,0.004998354995066956
2011-09-26,0.023793790454170294,0.0039893644209956225,0.0024145683166929555,0.004460428382297987
2011-09-27,0.023240128021194684,0.038320986804079915,0.029260448852301835,0.04022089032898202
2011-09-28,-0.022063790165978037,-0.013470780427491502,-0.008728996205455086,-0.014450047900278151
2011-09-29,0.011944487267923298,-0.004145612153064193,-0.005299510322794743,-0.0039865632818608665
2011-09-30,-0.03147544534734403,-0.013403034217110976,-0.01663408035401337,-0.013142666112689882
2011-10-03,-0.019634419305820328,-0.009783818386842169,-0.007006617360840739,-0.01033440577166811
2011-10-04,0.013121560144729427,-0.026856482097706635,-0.03330043605090793,-0.02582998673160275
2011-10-05,0.019086699675033403,0.02913810483341761,0.015054202588819399,0.03191495350000895
2011-10-06,0.03411355683229633,0.036097029652648605,0.03352910922428909,0.037062365672897224
2011-10-07,0.0012936854679217458,0.0027901835666870323,0.0070182223334438465,0.002286791167178004
2011-10-10,0.03423782347456017,0.0179123761724862,0.018357080205613663,0.018026190635558326
2011-10-11,-0.007495032263804768,-0.000294567961581782,0.0014101259232914831,-0.0006111881251157358
2011-10-12,0.013844907664330108,0.009478514589138731,0.016238185440620168,0.008543767760679
2011-10-13,0.002482976380039803,-0.0072574902229655125,-0.00867248062015502,-0.007056470969526107
2011-10-14,0.016099057098578617,0.01143727016678553,0.010556668784516887,0.011659325820521538
2011-10-17,-0.0201099620163534,-0.005629174606965992,-0.008521507895245972,-0.005433138365620871
2011-10-18,0.011816250159773167,-0.005251030575890936,-0.006975337281984961,-0.004837547045802859
2011-10-19,-0.013521967347074892,0.007031216575276833,0.005196967455465273,0.00741166981739716
2011-10-20,0.007476776127905982,-0.012035397153683736,-0.011796575149682242,-0.012072251112283272
2011-10-21,0.023500433286059774,0.01858639162434872,0.015270385674159614,0.019313981508298994
2011-10-24,0.01389733377844471,0.01188185024819588,0.01983338457698114,0.010822216595921752
2011-10-25,-0.012515029080898854,-0.004008475125074518,-0.003887556740176046,-0.004073484122212756
2011-10-26,0.01629440228460388,0.004263269186553176,-0.0005753519020418318,0.005013156332006163
2011-10-27,0.03919242823171998,0.028873764277561387,0.029829924241075556,0.028920190831687176
2011-10-28,-0.008571491973928702,-0.0011545640016130676,0.0037080679205585554,-0.002030104268876176
2011-10-31,-0.0386167552022495,-0.027364981237191666,-0.02723444734579239,-0.02770860274774012
2011-11-01,-0.02517982137270891,-0.02282532048970809,-0.029781442228385524,-0.02211321621465001
2011-11-02,0.014145198408650916,0.010999584825756914,0.008271429754172832,0.011527962017526594
2011-11-03,0.025470047164887655,0.011361054737648368,0.015119443316423897,0.01121423732332727
2011-11-04,-0.004139639603952805,-0.002984176408650119,-0.0018161751823612127,-0.003317928090690536
2011-11-07,-0.0005937346493511964,-0.0036492295266684627,-0.008240398446682895,-0.0029672148728950853
2011-11-08,0.01960770483772123,0.01022720247733755,0.01136646610966463,0.010252595267921105
2011-11-09,-0.05652678084193974,-0.018420615210912428,-0.01443469492977223,-0.019201391355598174
2011-11-10,0.014824033860043162,-0.0035869906579915067,-0.007936584921439671,-0.002856951493525939
2011-11-11,0.021911444286526693,0.01833123515177948,0.01981854117055204,0.01847636300046185
2011-11-14,-0.015485793637960099,-0.004431159747859237,-0.0039944944106122815,-0.004760685037808021
2011-11-15,0.0012101492496889854,-0.0014062916961754546,-0.008475250484916819,-0.00028992528651028415
2011-11-16,-0.01933550109976545,-0.0011653658228408803,0.0015107065808441789,-0.0015224385566436904
2011-11-17,-0.015403861722273482,-0.014941624571008116,-0.012193916603482902,-0.015592648818978039
2011-11-18,-0.0006254757526269472,-0.010902926173985361,-0.010433131641451099,-0.01110069779802092
2011-11-21,-0.029430200673587703,-0.026105265426392688,-0.027527775601027704,-0.026161182800779947
2011-11-22,-0.004516213522733015,-0.0034583784327925082,-0.006634054265356126,-0.0030253691022295026
2011-11-23,-0.025275472859356607,-0.013076310054010443,-0.013840917860694857,-0.012867788759552856
2011-11-24,0.0,-0.0015447129957003591,0.003459220237974403,-0.0023735763054669734
2011-11-25,-0.0026593990407627333,0.006669017982207315,0.0039991473042140235,0.0072353726791618556
2011-11-28,0.03666655926542073,0.028171703014799876,0.02782073179737532,0.028675354575163015
2011-11-29,0.008360176377256279,0.005537030873709714,0.01242363721804507,0.004555073822120725
2011-11-30,0.04655612831176237,0.030727306205118765,0.028280653770049735,0.03155328880340069
2011-12-01,-0.0060938558589020975,-0.0039177482077767944,-0.010809186558914385,-0.0029244192868524976
2011-12-02,-0.0006133402066808014,0.011229381541757677,0.010143280148680933,0.011476873598013748
2011-12-05,0.009816136783380003,0.0031717897210252755,0.00591813580238143,0.0028276922833390117
2011-12-06,0.0006073387538789721,-0.0005269602131833251,-0.005401078388443392,0.0001257534684806494
2011-12-07,0.00850036165946344,-0.003680181236906388,-0.0031127498213743277,-0.003914790203125018
2011-12-08,-0.026489851891812854,-0.012269318737566093,-0.018881012261415364,-0.011375741182852117
2011-12-09,0.019789684005834696,0.007585774920088717,0.004412012742630145,0.008279002195921148
2011-12-12,-0.023650523021921832,-0.01867366280305338,-0.022644208922264597,-0.01832096675657169
2011-12-13,-0.007453870310008659,0.0105604747828969,0.00603965211367119,0.011477789585222276
2011-12-14,-0.013141251929938647,-0.021819933598479335,-0.021764863436151027,-0.02247648286675563
2011-12-15,0.007609743172512173,0.006341693535357962,0.00852810982013441,0.006353897834323163
2011-12-16,-0.006922827358337491,-0.0026296470601496758,-0.0024523124209058222,-0.0025181169623876842
2011-12-19,-0.007604597469912822,-0.004307444692738582,-0.005589991390128168,-0.004139328698227751
2011-12-20,0.03052684116320381,0.01030125234858037,0.012309711869795903,0.010177091827819229
2011-12-21,-0.003144666644949834,-0.004903949079472669,-0.0025739116391274575,-0.005516994207133585
2011-12-22,0.011987134565062174,0.011503877730425494,0.006156619869450264,0.012486743649680498
2011-12-23,0.007481703544293783,0.009815645541462859,0.00813851418843714,0.010207109274784631
2011-12-27,-0.0006188969738150085,0.0,0.0,0.0
2011-12-28,-0.017956747630368475,-0.0004280744654401314,0.0029045891941965607,-0.0009614694761120868
2011-12-29,0.01576309437914536,0.009802325810441381,0.004304279204881523,0.010785471074739261
2011-12-30,0.0031036742956942476,0.0015068105922315667,0.004633969436330654,0.0009880003220825717
